MHCII,Autofluo.,CD11b,CD64,CD161,Ly6G,CD3,CD19,CD11c
1.6991,1.9256,3.8485,1.5404,0.94101,3.2754,1.103,1.5221,1.353
1.0452,1.4112,1.2323,0.73685,0.90321,1.2615,3.0646,0.83094,1.1191
2.5159,1.0444,1.3796,0.90642,1.0503,0.68256,0.69051,2.8959,1.0116
1.5571,1.3901,1.5911,0.78074,0.96734,0.77885,3.1462,1.0209,1.6089
2.6975,0.34388,1.2612,0.52049,0.81259,1.1643,1.2942,2.7554,1.0439
2.774,3.014,2.9166,2.9269,1.3124,1.6729,1.8853,2.0994,2.4667
0.94971,1.0701,0.77238,1.2079,1.187,0.336,2.7997,0.90153,0.70773
1.0463,1.0531,1.0074,0.93546,0.14712,1.5084,0.54901,3.1496,1.1594
1.7724,1.1215,1.3213,0.85923,0.64163,0.97644,1.065,2.1282,1.0872
3.1228,1.779,1.232,1.3861,1.7469,0.44647,0.88948,3.8004,-0.12038
0.82453,1.5212,2.6365,0.87695,2.7224,0.81998,0.34372,1.4106,1.8267
1.1384,1.3733,1.6321,0.82247,1.3616,0.50591,2.5549,0.77622,0.96959
3.249,1.855,2.9369,1.3087,1.2985,0.19679,1.5653,1.5244,3.487
2.7472,1.2903,1.481,0.8555,0.73667,0.86862,0.91039,3.1414,0.35446
2.1735,1.375,1.374,0.78206,0.73789,0.37731,0.44189,2.9685,0.56526
1.0093,1.2229,0.99467,0.97064,0.57535,0.84471,3.1792,1.0936,0.64484
2.7379,0.75876,0.83629,0.60922,1.2815,0.4793,0.25395,3.277,0.77479
1.4334,1.111,0.71777,0.90027,0.74263,0.84925,1.2473,1.9908,0.79376
1.8905,1.4096,1.4224,1.1885,0.38922,0.75161,0.99069,2.993,1.2188
2.8741,1.8043,1.4365,0.38987,0.89971,1.3101,0.30906,3.6525,0.77224
0.86009,1.5982,1.617,1.0867,1.0466,0.46462,0.68754,1.4168,1.0619
2.4457,0.95571,0.38833,0.73787,1.3219,0.73678,0.85131,2.945,0.76113
2.5435,1.2802,1.3848,1.1538,0.40337,0.80069,0.91897,3.1869,0.95948
2.1707,0.58234,0.66462,1.0181,0.49754,0.75335,0.66863,3.0461,0.69549
3.2638,1.8742,2.4543,0.62987,0.77233,1.1394,1.2384,0.54606,3.629
1.898,0.86474,0.90304,0.88155,1.1841,0.59453,0.69606,3.116,0.6938
1.3326,0.99971,0.24055,0.82697,1.3407,0.50367,2.9857,0.84634,0.90129
1.5452,1.1215,0.43731,0.74886,1.0808,0.90571,3.0381,0.39319,1.4316
1.7068,0.57031,0.5324,0.82405,1.7505,0.65645,0.87034,3.0056,1.3825
2.5945,1.1215,1.8127,0.68312,0.87135,0.47489,0.061528,3.178,1.9691
0.8061,1.7143,3.1418,0.91707,1.1077,1.0358,0.89826,0.84603,1.1434
0.98302,1.5186,0.87363,1.0523,0.99554,0.83907,2.7187,1.239,1.4215
2.4767,0.68165,1.3076,0.86508,0.79487,0.64483,0.63808,3.3862,1.2628
2.3904,1.3967,1.3777,0.80325,1.2402,0.94585,0.96684,2.9213,0.46733
0.96969,1.1932,0.80479,1.1352,0.95816,1.2011,2.8271,1.3372,1.0732
0.56226,1.2469,1.4163,1.0639,0.80682,0.90123,3.0136,1.5235,0.74811
2.2503,1.5582,1.3701,0.89604,1.0901,1.1672,0.55834,3.0223,0.70512
3.1325,1.4361,1.6362,0.69726,1.4607,0.28091,1.1004,2.9904,0.68226
2.9964,1.5871,0.7603,0.72224,0.56285,0.3764,1.4132,3.3535,1.2424
0.93687,1.2295,0.7313,0.81374,0.95882,1.2451,3.1499,0.93088,1.4317
2.9655,1.3287,1.0497,0.53758,0.99498,0.56763,0.72559,3.1811,0.41731
0.94271,1.6079,2.1589,1.0904,2.5816,0.60408,0.85276,1.1839,2.1988
2.4657,1.0701,1.3112,0.83238,0.64575,1.2407,0.36678,2.9251,0.71132
2.5279,1.179,0.9469,0.77101,0.49504,1.3987,1.1605,3.0811,1.2617
2.4309,0.77758,1.0727,0.85851,0.84309,0.6248,1.3351,2.9948,0.61623
0.45107,1.0089,1.2354,0.88118,0.86421,0.85621,3.0449,1.168,0.87679
1.0932,1.1694,0.62355,0.72951,0.97025,1.0538,2.5535,1.4435,0.73317
2.2648,1.1267,0.78393,0.92824,0.9893,1.1159,0.54789,2.9348,0.92837
2.4171,1.0444,0.91375,0.36989,1.2771,0.77172,0.89502,3.1486,0.4081
1.0971,1.8078,3.548,1.5231,1.0013,3.0527,1.4228,1.565,1.119
2.6422,1.0868,0.24226,1.019,0.86001,1.1476,1.1684,3.0418,0.77662
0.50525,1.1163,0.37388,1.0282,1.2466,1.1556,3.0971,1.0485,1.1306
2.6491,1.454,1.0005,1.027,0.23983,1.1082,0.90895,3.2381,0.89797
1.664,1.2823,1.73,0.53491,1.087,1.2665,3.2686,0.59225,1.0913
2.9351,1.7425,1.8663,0.28745,1.1296,0.50927,0.84144,3.7388,1.1109
0.97961,1.3523,1.0362,0.98303,1.0582,0.58057,3.0121,1.4004,1.3219
2.7704,1.2094,1.3776,0.32933,1.4467,0.76116,1.2616,3.0385,0.9095
2.8954,1.1742,1.4395,0.50889,0.45482,1.1427,0.96634,3.2232,1.3444
0.25169,0.88908,0.5634,1.2602,0.54787,1.1175,2.9709,1.8098,0.64633
2.6936,0.80724,0.78721,1.3277,1.6922,0.11644,0.67389,3.2146,1.1979
0.89221,1.6258,0.93697,0.89874,2.8218,0.86433,2.5113,0.94746,1.6022
0.92406,1.0588,0.95859,1.2368,0.75014,0.72045,0.97568,3.0607,1.3679
1.1493,0.87175,0.56083,0.66979,0.98322,0.68817,3.0715,1.2721,1.1087
1.2193,1.4096,1.9628,0.88019,2.6644,0.77444,1.0321,0.84744,0.8194
2.8694,1.7377,1.4437,0.86985,0.48216,1.1995,0.95372,3.7868,2.2406
2.5215,1.179,1.053,0.38817,1.1094,0.49071,0.36083,3.1567,0.7986
1.8916,1.3629,0.99,0.93394,1.259,1.1868,0.46922,3.058,0.62697
1.3229,1.7177,3.4357,2.0752,1.4774,0.61874,1.5626,1.2664,1.0608
1.476,1.1163,0.98214,0.67711,1.3919,0.75273,2.5745,0.59027,1.1205
1.2512,1.3523,0.99397,0.71765,1.9677,0.71618,2.263,0.68209,1.2324
1.6839,0.75876,1.0191,0.71838,1.1546,0.61854,2.6132,0.34391,0.64793
1.1645,1.1814,0.91036,0.86039,0.87428,0.59958,2.5033,1.0142,1.0286
1.471,1.0531,0.8181,0.81144,0.83142,1.0487,0.87321,3.1936,0.87206
2.2322,1.6361,1.8704,1.0865,0.95587,1.3,0.7641,3.253,1.2794
2.5065,1.0179,1.3677,0.55388,1.294,1.1562,0.27697,2.7693,1.4946
0.58622,1.2426,1.0396,1.0155,1.1936,0.79548,2.0864,1.0604,1.5127
1.19,1.0239,1.3624,0.6753,1.5153,0.87749,2.7641,0.88524,1.0881
0.51538,1.3324,0.5826,1.0602,1.4262,0.94179,2.6347,1.1371,1.1116
2.103,1.1546,0.79869,0.90092,0.56799,1.062,0.74726,3.1668,0.45219
2.7674,0.82185,1.5851,0.75511,0.69839,0.9329,1.3187,3.1007,1.2033
3.0556,2.9803,3.1258,3.1437,0.81732,1.778,1.708,2.1576,3.2205
2.2164,1.4797,0.55075,0.96054,1.0803,0.8741,1.0479,3.0145,0.95508
2.7689,1.3361,1.2499,0.93678,0.39469,0.33613,1.4226,3.3947,1.455
2.9162,0.8291,1.2339,0.93534,0.95664,0.82604,1.2781,2.9781,1.0954
2.833,1.0239,1.5343,0.54229,1.1712,0.38221,0.5303,2.9686,0.28839
2.1642,1.4451,1.509,0.91524,0.74882,1.1035,1.2123,3.4281,0.79284
2.7152,2.5388,2.5012,2.6386,1.2962,0.57251,1.2459,1.0256,2.7992
2.9462,1.7344,1.5842,0.72853,1.0474,1.0334,2.8077,3.0968,0.99696
1.0234,1.4975,1.5233,0.85038,1.8173,0.93433,1.9143,1.0954,0.93835
2.7266,1.0617,0.92012,0.11028,1.8838,0.49519,0.56259,2.8701,0.79929
0.58882,1.0922,1.1163,0.86602,0.89113,0.81681,2.5734,1.6659,0.88878
2.7546,1.1446,1.6313,0.45141,0.76723,0.91388,0.73914,2.8721,0.93951
2.103,0.97484,0.98539,1.0434,0.43667,0.61869,0.73583,3.2262,0.82351
1.4677,0.97168,1.2767,0.78844,1.0104,1.1065,0.88534,3.1847,0.76892
1.7559,1.5641,0.86067,0.81703,0.55925,1.0431,0.30911,3.0741,0.73325
2.8557,1.4989,1.1395,0.49752,0.58067,0.66682,1.0327,3.3804,0.67208
3.1829,1.3576,1.2863,0.46793,0.38946,0.84576,1.4988,3.3996,1.2285
1.9644,0.5462,1.0552,0.52387,0.63267,0.62052,0.78071,3.0417,0.66641
3.1144,1.1861,1.6656,0.40604,1.2323,0.1229,1.4956,2.6027,1.7326
2.1018,1.1189,0.87088,0.63004,1.3719,0.76991,1.0398,3.2122,1.0204
1.064,0.81456,0.64856,0.77504,1.0454,0.99424,1.9336,0.73912,0.76163
2.4446,1.0812,0.78429,0.94006,0.72025,0.52919,1.2295,3.1342,1.4295
1.6448,2.204,2.1815,2.1587,0.79045,1.0957,1.0024,1.7034,1.8527
2.6715,1.7529,1.5503,0.88229,1.4296,0.54178,0.78042,3.3693,1.492
2.6071,0.94925,1.1699,0.62586,0.82574,0.8314,0.92879,2.9671,1.3732
1.5551,1.454,1.0218,0.75582,1.4691,0.98918,2.4877,0.99075,1.7563
2.2166,0.88564,1.3056,0.95713,1.5625,0.39037,0.9019,2.9931,1.0205
1.5167,1.1137,1.5009,0.80379,0.84574,1.0588,2.8174,1.0939,0.97836
0.63303,0.86122,1.5582,0.97708,0.91084,1.2272,1.1582,2.6194,0.49906
1.5275,1.0785,0.94872,0.63817,0.78642,0.81434,2.8824,0.59799,0.94653
2.9243,1.5711,2.361,0.27849,0.87316,0.56114,1.1172,1.1517,3.421
2.6553,1.162,1.4279,0.44295,0.71275,0.97476,0.31142,3.0821,0.47342
2.109,1.325,0.97191,0.67973,0.91717,0.94596,0.97701,3.0177,1.3657
1.341,1.1838,1.1704,1.012,1.1928,0.5643,2.8813,0.77306,0.52219
3.1557,1.4421,2.7841,0.64342,1.226,0.34508,1.3812,0.75286,3.1751
1.1439,1.3784,1.3419,0.84262,1.4601,0.82221,3.1087,0.57574,1.1641
3.0456,1.0473,0.74595,0.56288,0.32159,1.0792,1.2193,3.0386,0.70769
1.6577,1.1084,1.4302,0.7627,0.56211,0.65791,3.0163,2.9991,0.80802
2.9556,1.5688,0.96675,0.18254,1.4282,0.21532,0.88646,3.7623,0.69808
2.0073,0.79618,0.48184,0.79672,0.9364,0.72437,0.75563,3.1777,0.84481
0.53133,1.3342,0.22403,0.94741,0.7446,0.62928,2.3855,1.7609,1.1151
2.5632,1.103,0.42838,0.87201,1.0114,0.19588,0.77328,3.0905,1.3983
0.88417,1.3155,1.0367,1.0639,0.60369,0.94118,2.7454,1.0945,1.0986
2.7137,0.77383,1.1525,0.7819,0.70814,0.31193,1.0145,3.1666,0.71829
0.7679,1.2617,1.0642,0.93593,0.74273,0.55933,2.6675,1.3969,0.78739
2.8459,0.68556,0.88455,0.64748,0.27916,1.2382,1.1216,3.0137,1.2391
2.5092,2.6799,2.4931,2.5457,1.0603,0.54705,1.431,1.1774,2.1951
2.8496,1.3523,1.2009,0.8829,0.43333,0.74862,0.72865,3.1482,0.3658
3.0334,1.2094,0.67489,1.1139,1.1507,0.94252,0.75254,2.9114,0.48904
2.8365,1.7269,1.5002,0.88635,1.3558,0.68468,0.85352,3.1098,2.1509
0.34553,1.3784,1.5698,1.1434,0.97731,0.60168,2.8451,1.702,1.1431
0.95016,0.53816,1.427,0.85117,1.4227,0.93659,3.0913,1.1856,0.9647
1.9878,0.98112,1.042,0.85594,0.55221,1.0611,1.6209,3.1126,1.0008
2.5084,1.5388,1.3485,0.8526,1.627,1.1958,1.5637,3.1882,1.4665
2.7302,1.6421,1.7941,0.7437,1.5268,0.67301,1.1446,1.2124,3.6545
0.93665,1.27,1.0948,1.03,0.98775,0.91041,2.0701,0.70766,0.51115
0.53639,1.2762,1.3366,1.0255,0.96915,1.1053,2.9317,1.5616,0.62823
2.8266,1.5734,1.2497,0.41991,0.64107,0.50338,1.5737,3.2169,1.0572
2.6955,1.2741,1.0022,0.71012,1.3736,0.62114,0.99515,3.0935,1.1521
2.7388,1.2273,1.0039,0.18448,0.64886,0.39984,1.4134,3.0118,0.92573
0.40461,1.5594,2.4207,1.0415,2.7852,0.78528,1.2601,1.2507,2.0275
1.217,0.90615,0.86101,0.80082,1.4436,0.37772,0.65168,1.7672,1.0932
2.6041,0.93289,0.90853,0.63022,0.42727,0.79755,1.147,3.1965,0.56152
1.0987,0.99664,0.46567,0.81353,0.94378,1.0492,3.0387,0.90923,0.73244
2.7383,0.75876,0.87262,0.58782,0.81797,0.68384,0.38551,3.3725,1.1715
1.3039,1.8705,2.2923,0.71961,2.8614,0.57148,1.0258,0.9804,1.3949
2.2758,1.0444,1.6266,1.1002,1.5922,0.54044,1.5289,2.9718,1.1255
0.70075,1.4811,0.78963,1.0398,0.83184,1.1583,2.7988,1.4017,0.50732
2.8925,1.3324,1.025,1.0374,1.1278,1.2934,0.6018,3.3116,1.145
1.0077,1.2823,0.68792,0.96082,1.0469,1.001,2.9079,0.53947,1.3335
1.5576,1.2942,1.3788,1.2326,0.71768,0.87408,0.66924,3.1365,0.37031
1.8419,1.2659,1.8933,0.85803,0.64045,1.2189,0.52514,3.2094,0.39664
0.77567,1.0588,0.78741,0.94288,1.2188,0.71355,2.8454,0.93699,1.3317
1.7722,0.89594,0.96847,1.0491,1.1227,0.96667,0.3626,3.1411,1.0126
2.261,1.0949,0.98469,0.90131,1.4464,1.1211,0.68166,3.1654,0.63962
0.56294,1.0588,1.2586,0.83201,0.68798,1.4403,2.9663,1.4492,0.6895
1.9383,1.2883,1.5443,0.74091,1.9145,0.24633,1.1587,3.1792,1.1407
2.5985,1.4627,0.86441,1.134,0.38444,1.2054,0.69467,3.0658,1.0459
2.3619,0.80356,1.4446,0.5847,0.39394,1.2968,0.10323,2.9843,1.1047
2.4004,1.1909,1.1799,0.6728,0.89127,1.1485,0.89094,3.2984,0.63676
3.026,1.0357,1.0354,0.31211,0.55622,0.70857,1.0208,3.0496,0.56443
3.5758,1.268,1.3546,-0.033874,1.2842,0.0059416,0.89444,3.5642,1.2111
2.3776,1.1571,0.79792,0.48105,1.0165,0.88168,1.2851,2.9954,1.0964
2.4018,1.3983,1.5488,0.99135,1.0525,0.67738,1.147,3.3627,1.2615
0.50051,1.7638,1.0646,1.2414,0.62582,0.91243,1.2932,2.3386,0.88087
2.3023,2.5385,2.5668,2.6045,1.1838,0.63506,1.2087,0.74656,1.9223
2.4668,2.4748,2.3948,2.7587,1.4408,0.82795,1.2024,1.9405,2.1342
2.7282,1.7994,2.8217,2.0949,0.92287,0.89216,0.84604,1.5076,2.9459
2.45,1.6133,1.6257,0.72181,0.38832,1.6002,1.0635,3.2407,1.209
1.2828,1.4853,1.0084,0.79148,0.70411,0.98657,2.9941,1.0386,0.80332
0.92056,1.5121,0.17368,0.9167,1.149,0.69375,2.8568,1.1564,1.3352
1.3764,1.1241,1.3697,0.72067,0.92318,0.88551,2.8374,1.5536,0.77386
1.0749,1.2533,1.3021,0.89468,1.1554,0.86502,2.6412,1.1381,0.51526
1.4811,1.3611,1.5534,0.96266,1.2333,1.14,0.93791,3.4326,1.51
2.6437,0.75118,0.96067,0.93775,1.0093,0.59939,0.62547,3.0971,0.87412
1.5903,1.2162,0.24397,0.82028,0.96464,1.1744,2.9904,1.433,0.95086
2.779,1.325,2.9235,1.1214,0.80441,0.65122,1.3271,1.8753,2.9881
0.49442,1.1293,0.87172,1.1476,0.93049,0.93639,2.9953,0.93916,0.96182
1.8787,1.0119,1.5588,0.76805,1.5212,0.58248,0.58615,3.1574,1.3568
3.1349,1.6154,2.8946,0.566,0.8236,0.85148,1.3575,0.6027,3.2194
2.51,1.3488,1.1976,0.53655,1.6083,0.52201,0.71988,2.9953,0.59079
2.2155,1.3834,0.85181,0.63074,1.237,0.68492,1.3162,3.0087,1.0853
2.5654,1.5893,0.75997,0.73266,1.588,0.60594,1.3991,3.0981,1.2258
2.7926,1.4346,0.99886,0.33569,0.608,0.22669,1.0965,3.2452,0.74345
1.2065,1.2942,1.3432,0.83916,0.88152,0.77823,2.4562,1.2619,1.2761
2.4228,1.137,1.8027,0.80801,0.048454,1.0959,0.72818,3.4761,0.76604
3.2064,1.9196,3.519,0.97657,0.38387,0.9412,2.1081,2.2751,3.3829
2.9054,1.43,0.85788,0.56761,0.95384,0.90627,1.0665,2.9753,0.386
2.0119,1.1669,1.5957,0.54359,0.58918,1.3016,1.0701,3.1677,0.49637
2.6143,1.3001,1.5361,0.76681,1.8379,0.35142,1.1637,3.2409,0.037334
2.4152,1.3967,1.6688,0.36497,0.84094,0.63238,0.62739,3.0077,0.59758
0.40215,1.4128,0.93682,1.0477,1.1515,0.67618,2.6,1.2967,0.86397
2.43,1.2863,1.5937,1.1176,1.1229,0.31545,0.39701,3.356,0.31275
2.8066,2.8856,2.9392,3.0159,1.6637,1.3561,1.5659,0.80748,2.5599
0.90825,1.4191,0.48125,1.0446,0.75029,0.65743,2.4896,1.4173,0.93242
2.6538,1.1319,1.2879,1.1975,1.298,0.47632,1.142,2.9999,1.0184
2.3225,1.0729,1.3164,1.3135,0.71973,1.1192,1.2643,3.163,1.0323
1.4173,1.3098,1.2228,0.57192,0.93321,1.0338,0.63288,3.0259,0.56531
2.74,1.3784,0.70391,1.1512,0.91933,0.32749,0.98025,2.9063,0.69943
1.6062,1.1137,0.99063,0.64271,0.9399,1.1954,3.0156,1.0638,0.25518
2.6875,1.5462,1.0903,0.51069,1.2326,0.60042,1.3066,3.3708,0.71774
1.9891,1.3212,1.03,0.48901,0.54884,0.85811,0.59739,2.6668,0.23231
2.6493,1.6712,1.8763,0.88608,0.95619,1.0705,0.77894,3.6706,1.3367
2.4297,1.0239,1.1022,0.64055,1.0279,1.0287,-0.083529,2.9493,0.93047
1.9955,1.0757,0.45822,0.92246,0.70241,0.84173,0.717,2.9906,1.2177
2.4839,1.1645,0.43836,0.558,0.76799,0.99271,0.39431,3.1997,1.2878
2.5056,1.0089,1.3149,0.73065,1.2996,0.14053,0.80742,2.9558,1.2049
1.326,1.2982,1.7759,0.76381,1.1495,0.5671,2.9709,0.89485,0.79697
1.6996,1.0922,0.75163,1.1782,0.94784,0.92748,0.51339,3.3149,0.21923
0.85368,1.056,1.2589,0.78037,1.0308,0.75184,3.0483,1.4003,0.7865
0.88772,1.0895,0.49763,1.1277,1.319,1.1755,2.7841,0.94094,1.0865
1.1138,1.0089,0.58039,0.89905,1.1437,0.59345,3.049,0.82167,1.0701
2.0484,1.5413,1.5446,0.67381,1.0648,0.86744,1.8494,3.4864,1.6117
0.73777,1.6227,0.45022,1.6397,1.0882,0.66506,2.6519,1.7059,1.2319
2.7885,0.3516,1.0936,0.59946,0.46456,0.78431,0.78269,3.1609,0.69269
2.0759,1.3306,1.2293,1.0965,0.82114,1.0583,1.008,3.0216,0.98271
2.1706,1.1838,0.78718,0.59577,0.53434,0.90192,0.1699,2.9037,0.40861
3.034,1.4064,1.697,0.19038,0.69404,1.023,0.6739,3.2712,0.76139
1.4144,1.7108,1.2399,0.77972,0.95559,0.74216,1.27,0.86692,1.2373
2.6133,1.3834,0.64236,1.172,1.3439,0.41165,0.74226,3.36,1.0616
0.58333,1.5904,3.2332,1.8096,0.94333,0.83608,1.2175,1.5416,1.0626
2.6969,1.6111,1.985,0.70777,0.60719,0.88207,0.84563,1.5487,2.8564
2.3397,0.55826,1.059,0.56568,1.0948,0.85883,1.0546,3.2005,0.99223
2.6332,1.2802,0.60679,0.37759,1.1414,0.86386,0.70486,3.1989,0.67916
2.3162,0.75876,0.3936,0.72697,1.3152,0.71695,1.1928,3.3017,1.1076
2.8225,1.4346,1.2288,0.74907,1.2971,1.2065,1.27,3.4958,0.98551
2.556,1.2491,0.63167,0.95205,0.48192,1.2028,0.9595,3.2539,0.33249
0.64222,1.304,1.2832,1.0987,0.62281,0.86351,2.3852,1.5416,0.50085
2.8023,1.631,2.4754,1.1059,1.1074,0.75163,1.0424,1.67,3.1699
2.6293,0.98736,0.73488,0.52449,0.99988,0.66015,1.1752,2.8813,0.494
1.5505,1.2533,1.0377,0.8836,0.79193,0.74436,2.9497,1.3487,1.1771
3.1709,1.6381,1.1029,1.0919,0.24223,1.2673,1.2451,3.5495,1.5988
0.88953,1.1838,0.59784,0.99191,0.87331,0.86851,2.7606,0.64721,0.77983
2.1395,0.95571,0.93403,0.82336,0.77016,0.68097,0.68963,3.2344,0.98254
2.7444,1.4948,0.37894,0.62336,0.88345,0.98878,2.4356,3.1349,0.82896
1.9148,1.3155,0.322,1.141,1.3346,0.63287,0.8299,2.9391,0.98901
2.5322,1.2823,0.85677,0.45303,0.86077,1.1224,0.55877,3.2286,1.0305
0.93725,1.395,0.91436,0.8909,0.89257,0.92122,0.77007,1.0449,0.62727
2.8379,1.3379,0.36681,1.0986,1.0353,0.46344,1.0718,3.1178,0.72852
2.0857,1.0922,0.90626,1.0135,1.0999,0.91147,0.73369,3.1565,0.199
2.9635,1.467,1.5548,-0.11278,0.41392,0.8172,0.79865,3.5293,0.60054
2.8153,0.97799,0.7829,0.82196,0.74133,0.40532,0.58425,3.3496,1.6973
0.78265,1.056,1.0996,0.95759,1.5251,0.71841,3.1353,0.6365,0.96777
1.0724,0.946,0.59457,0.76079,2.5147,0.89142,2.5969,0.56411,0.89348
2.7968,1.4048,0.89746,0.15961,1.4319,0.72924,1.1533,3.6494,0.76543
0.90532,0.56629,0.91665,1.3063,0.59429,0.83673,2.8738,1.9957,1.3773
0.79665,1.4627,0.37267,0.8913,0.75067,0.83852,3.2957,1.5203,0.90138
2.3901,1.4238,1.8043,1.0961,0.73696,1.0544,0.43215,3.6025,1.5618
1.0463,1.0976,0.86688,0.98921,0.63411,1.0402,2.9345,2.0016,0.70517
0.94835,1.6578,3.1313,2.0519,1.4375,0.88873,1.0537,1.361,1.06
2.1343,1.2273,1.3144,0.56421,1.3044,0.65534,0.69459,2.8089,0.99825
0.82847,1.268,1.1095,0.88751,0.99702,0.78287,2.9759,1.6471,0.46169
0.37994,1.179,0.99217,0.89703,0.91625,1.0174,2.417,1.6525,1.1367
0.85208,1.4096,0.79611,0.81558,1.4436,1.226,2.966,1.0937,0.74668
1.97,1.4496,1.6909,0.78014,0.93238,0.83142,0.89154,2.8286,1.0584
2.3187,1.3193,1.6164,0.97499,0.88036,0.47653,1.1161,2.5608,1.2109
0.73014,0.98736,1.1897,0.75524,0.77311,1.2066,2.9443,1.3447,0.73984
1.0169,0.66987,0.88199,0.76829,0.90118,0.54097,1.0927,2.8341,1.1749
1.2382,0.71281,1.0775,0.68129,0.81397,1.3406,2.0158,1.4441,0.82826
2.9339,1.2025,1.1861,0.48911,1.1899,1.1372,1.3216,3.1478,1.3212
2.2374,1.3488,0.99657,0.86709,0.35244,1.1442,1.6636,3.1775,0.69946
2.554,1.2383,0.69417,0.41017,1.3256,0.44116,0.37404,3.4713,1.2162
0.85303,1.325,0.43769,0.9496,1.1421,0.68142,3.08,0.89205,0.84602
2.3922,1.2317,1.4386,0.68662,0.63822,0.82546,0.57847,3.1231,0.58933
1.5609,0.3788,1.3423,1.1253,1.4031,0.39035,0.77074,3.0337,1.4346
2.6069,0.70894,1.5883,0.64304,1.2063,0.98894,1.4838,2.7785,1.0862
2.7301,1.2071,0.37284,0.61929,1.0231,0.85306,1.4093,3.2457,0.6168
3.0277,1.7368,1.7989,0.61594,0.63241,0.29101,1.4135,3.8193,1.8292
0.62566,1.2659,1.7791,0.84922,1.0261,0.60048,2.5612,1.0864,0.44035
0.78874,1.7537,0.83847,0.87538,0.47186,1.0333,1.5217,1.5471,1.3176
2.3232,0.60237,0.85132,0.76175,0.32809,0.41941,0.51766,3.0263,0.81545
2.2193,1.2596,0.72504,0.68687,1.092,0.48046,1.1619,3.2388,0.28009
1.1826,0.75497,1.2634,0.84576,1.1743,0.84985,0.93819,1.1839,0.88134
2.4118,0.94925,1.6156,0.98933,0.51336,0.9478,0.37574,3.0045,0.71148
3.1987,1.1003,0.91065,0.023048,0.68684,0.40386,1.0564,3.479,0.12763
2.579,1.79,2.1107,1.0703,1.5071,0.071723,0.63182,3.7504,2.3316
2.4703,1.3452,1.0392,0.58744,0.85514,0.11124,0.77869,3.2405,0.78953
1.8537,0.92295,0.66918,0.89059,1.2213,0.94457,0.89971,2.9873,0.63682
1.7179,0.53414,0.57115,0.7266,1.0303,0.69271,2.835,0.60515,0.57841
0.2473,1.416,0.27213,1.755,1.1109,0.32707,2.2014,1.5598,0.61209
0.88952,1.1932,1.8501,0.94209,1.2949,0.78754,3.1133,1.3493,1.0019
2.7828,1.3646,1.0494,0.44092,0.50702,0.47606,0.69166,3.284,0.43247
0.56114,1.3001,1.6313,0.96032,1.2397,0.63099,2.8484,1.177,0.73948
2.6262,0.55826,0.30461,0.77864,1.1752,0.49595,0.89617,3.0615,0.47921
2.0042,1.0645,0.44175,0.81151,0.67864,0.8897,1.1553,3.0467,0.84493
2.3709,1.1137,1.1541,0.69473,0.8828,0.37878,0.66559,3.1364,0.73218
2.3988,1.1521,1.4674,0.63196,1.2352,0.71164,0.2632,3.1954,0.6569
2.4943,1.1742,1.4078,0.23535,0.56818,0.41162,0.90668,3.4476,0.40184
1.182,0.99971,0.83545,1.0054,2.9518,1.1898,2.4486,0.34708,1.8156
0.50771,1.0119,1.116,0.97253,0.77777,0.9538,2.5403,1.266,0.82747
2.9857,1.4064,1.5205,0.41812,0.74588,0.77437,0.63596,3.5102,1.4896
1.8408,1.4176,1.1298,1.1559,1.0116,0.8649,1.2535,3.0733,0.90118
1.1444,1.0673,1.6193,0.9701,0.67783,1.1901,3.0624,1.1846,1.4814
2.6943,1.1838,1.3592,0.45102,1.0547,0.68057,1.2097,2.8991,0.64874
2.8829,1.3287,1.0485,0.4862,1.1858,0.8654,0.44955,3.3669,0.57985
1.2526,1.0058,0.71288,0.7418,1.2971,0.88572,3.0607,0.28228,1.0622
0.59636,1.2448,1.621,1.1127,1.1289,0.27812,2.1722,1.8664,2.5054
2.7087,0.58234,1.1139,0.51848,1.257,0.68932,1.3315,3.1448,1.1613
1.4977,0.96213,1.0553,0.66092,1.3174,0.78663,2.9679,0.23798,0.81464
2.2944,1.2048,0.93984,1.2803,0.80254,0.40023,0.88368,2.9501,0.75686
2.017,1.416,1.1085,0.96634,1.4032,0.58944,1.1525,3.0812,0.78802
2.6014,1.2339,0.24163,0.87675,0.83405,0.42693,0.32731,2.8503,0.99808
2.9979,1.4269,1.2699,1.0646,1.0775,1.1586,0.73156,3.1142,1.0572
2.8273,1.5618,1.4366,0.53973,1.7133,0.35163,1.5085,3.3285,0.7999
0.71542,1.3646,0.56927,0.94723,0.86976,1.1447,2.604,1.0432,0.69741
2.3259,1.4436,0.66508,0.38682,0.95064,1.0679,0.8588,3.1051,1.0055
2.3523,1.6196,3.0021,0.79173,0.77933,0.40377,0.85845,2.3018,3.0806
0.27193,1.3901,1.2109,1.1052,0.76026,0.99132,2.3892,1.6305,1.4405
2.7374,1.5522,1.2066,1.0734,0.56623,0.92449,0.84537,3.2891,0.93529
